+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[346]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[334]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[329]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[336]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[334]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[329]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[333]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[331]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[335]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[334]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[338]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[339]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[337]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[327]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[332]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[336]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[327]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[325]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[344]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[342]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[332]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[330]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[325]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[332]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[330]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[325]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[329]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[327]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[331]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[330]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[334]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[335]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[333]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[323]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[328]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[332]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[323]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[340]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[321]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[338]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[328]/D|
|                      clk |                      clk |                                            FSM_sequential_GEN_PHANTUM_FIFO[1].state_fifo_read_reg[1][0]/D|
|                      clk |                      clk |                                                                   GEN_PHANTUM_FIFO[1].fifo_rd_en_reg[1]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[326]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[321]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[328]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[326]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[321]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[325]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[323]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[327]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[326]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[330]/D|
